3633;2.75183;1.29846;2590.5;8.83937;
3561;2.75184;1.29669;2537.77;8.66223;
3544;2.75177;1.29966;2524.88;8.61161;
3554;2.7518;1.29529;2531.8;8.63565;
3543;2.75148;1.29912;2524.27;8.60324;
3535;2.75146;1.29766;2517.36;8.57719;
3535;2.75138;1.29996;2517.37;8.57395;
3541;2.7514;1.29625;2521.71;8.58962;
3568;2.75149;1.29873;2542.76;8.67205;
3591;2.7515;1.29634;2561.11;8.74503;
3565;2.75144;1.29738;2540.29;8.66409;
