0;4.19023;0.0095186;0;0;;
2;4.19015;0.00952037;0.00528909;2.21621e-05;;
3;4.14307;1.42434;0.400939;0.00166137;;
4;4.13833;1.42426;0.796567;0.00329861;;
5;4.13564;1.42426;1.19219;0.00493478;;
6;4.13347;1.42424;1.58782;0.00657007;;
7;4.13154;1.42423;1.98344;0.00820459;;
8;4.12982;1.42423;2.37906;0.00983843;;
9;4.12824;1.42423;2.77468;0.0114716;;
10;4.1267;1.42423;3.17029;0.0131042;;
11;4.12524;1.42423;3.56591;0.0147363;;
12;4.12392;1.42425;3.96154;0.0163678;;
13;4.12259;1.42424;4.35716;0.0179988;;
14;4.12137;1.42424;4.75278;0.0196293;;
15;4.12018;1.42424;5.14841;0.0212593;;
16;4.11896;1.42425;5.54403;0.0228889;;
17;4.11784;1.42425;5.93966;0.024518;;
18;4.11681;1.42425;6.33528;0.0261467;;
19;4.11572;1.42424;6.7309;0.027775;;
20;4.11463;1.42424;7.12653;0.0294028;;
21;4.11364;1.42425;7.52215;0.0310303;;
22;4.11266;1.42425;7.91778;0.0326574;;
23;4.11171;1.42424;8.3134;0.034284;;
24;4.1108;1.42424;8.70902;0.0359104;;
25;4.10995;1.42424;9.10464;0.0375364;;
26;4.10909;1.42426;9.50027;0.039162;;
27;4.10822;1.42425;9.89589;0.0407873;;
28;4.10736;1.42424;10.2915;0.0424123;;
29;4.10659;1.42424;10.6871;0.044037;;
30;4.10575;1.42424;11.0828;0.0456613;;
31;4.10492;1.42424;11.4784;0.0472853;;
32;4.10414;1.42425;11.874;0.048909;;
33;4.10337;1.42425;12.2696;0.0505324;;
34;4.10258;1.42424;12.6653;0.0521555;;
35;4.10187;1.42424;13.0609;0.0537782;;
36;4.10114;1.42424;13.4565;0.0554007;;
37;4.10045;1.42424;13.8521;0.057023;;
38;4.09969;1.42425;14.2477;0.0586449;;
39;4.09899;1.42425;14.6434;0.0602666;;
40;4.09834;1.42425;15.039;0.061888;;
41;4.09769;1.42425;15.4346;0.0635091;;
42;4.09702;1.42424;15.8302;0.06513;;
43;4.09637;1.42424;16.2259;0.0667506;;
44;4.09574;1.42426;16.6215;0.068371;;
45;4.09511;1.42425;17.0171;0.0699911;;
46;4.09451;1.42426;17.4127;0.071611;;
47;4.09388;1.42426;17.8084;0.0732307;;
48;4.09327;1.42424;18.204;0.0748501;;
49;4.0927;1.42424;18.5996;0.0764692;;
50;4.09212;1.42425;18.9952;0.0780882;;
51;4.09158;1.42424;19.3909;0.0797069;;
52;4.09103;1.42425;19.7865;0.0813254;;
53;4.09047;1.42424;20.1821;0.0829437;;
54;4.08988;1.42425;20.5777;0.0845618;;
55;4.08933;1.42426;20.9734;0.0861796;;
56;4.08882;1.42426;21.369;0.0877973;;
57;4.08826;1.42426;21.7646;0.0894147;;
58;4.08775;1.42425;22.1602;0.0910319;;
59;4.08726;1.42425;22.5559;0.0926489;;
60;4.08675;1.42427;22.9515;0.0942658;;
61;4.08627;1.42426;23.3471;0.0958824;;
62;4.08581;1.42426;23.7428;0.0974989;;
63;4.08533;1.42426;24.1384;0.0991151;;
64;4.08486;1.42426;24.534;0.100731;;
65;4.08434;1.42425;24.9296;0.102347;;
66;4.08388;1.42425;25.3253;0.103963;;
67;4.08342;1.42426;25.7209;0.105578;;
68;4.08298;1.42426;26.1165;0.107194;;
69;4.0825;1.42427;26.5122;0.108809;;
70;4.08206;1.42427;26.9078;0.110424;;
71;4.08164;1.42427;27.3034;0.112039;;
72;4.08118;1.42425;27.699;0.113653;;
73;4.08078;1.42426;28.0947;0.115268;;
74;4.08037;1.42428;28.4903;0.116882;;
75;4.07994;1.42427;28.8859;0.118496;;
76;4.07949;1.42426;29.2816;0.12011;;
77;4.07908;1.42426;29.6772;0.121724;;
78;4.07869;1.42428;30.0728;0.123338;;
79;4.07828;1.42426;30.4684;0.124951;;
80;4.07789;1.42427;30.8641;0.126564;;
81;4.07749;1.42427;31.2597;0.128178;;
82;4.07711;1.42426;31.6553;0.129791;;
83;4.07675;1.42426;32.051;0.131403;;
84;4.07633;1.42428;32.4466;0.133016;;
85;4.076;1.42426;32.8422;0.134629;;
86;4.07564;1.42426;33.2379;0.136241;;
87;4.07527;1.42427;33.6335;0.137854;;
88;4.07492;1.42426;34.0291;0.139466;;
89;4.07454;1.42427;34.4247;0.141078;;
90;4.07416;1.42427;34.8204;0.14269;;
91;4.07379;1.42425;35.216;0.144301;;
92;4.07343;1.42426;35.6116;0.145913;;
93;4.07305;1.42426;36.0073;0.147524;;
94;4.07274;1.42428;36.4029;0.149136;;
95;4.07238;1.42427;36.7985;0.150747;;
96;4.07203;1.42425;37.1941;0.152358;;
97;4.0717;1.42427;37.5898;0.153969;;
98;4.07135;1.42428;37.9854;0.155579;;
99;4.07104;1.42426;38.381;0.15719;;
100;4.0707;1.42427;38.7767;0.1588;;
101;4.0704;1.42427;39.1723;0.160411;;
102;4.07008;1.42426;39.5679;0.162021;;
103;4.06974;1.42426;39.9635;0.163631;;
104;4.0694;1.42426;40.3592;0.165241;;
105;4.06903;1.42425;40.7548;0.166851;;
106;4.06874;1.42426;41.1504;0.168461;;
107;4.06843;1.42426;41.5461;0.17007;;
108;4.06811;1.42426;41.9417;0.17168;;
109;4.0678;1.42427;42.3373;0.173289;;
110;4.06747;1.42427;42.7329;0.174898;;
111;4.0672;1.42428;43.1286;0.176507;;
112;4.0669;1.42427;43.5242;0.178116;;
113;4.06661;1.42427;43.9198;0.179725;;
114;4.0663;1.42427;44.3155;0.181334;;
115;4.06598;1.42427;44.7111;0.182943;;
116;4.06573;1.42427;45.1067;0.184551;;
117;4.06547;1.42427;45.5024;0.18616;;
118;4.06517;1.42427;45.898;0.187768;;
119;4.06487;1.42427;46.2936;0.189376;;
120;4.06459;1.42427;46.6893;0.190984;;
121;4.06432;1.42427;47.0849;0.192592;;
122;4.06402;1.42426;47.4805;0.1942;;
123;4.07104;1.21042;47.8167;0.195569;;
124;4.07113;1.21043;48.153;0.196938;;
125;4.07111;1.21044;48.4892;0.198306;;
126;4.07106;1.21045;48.8254;0.199675;;
127;4.07094;1.21045;49.1617;0.201044;;
128;4.07083;1.21044;49.4979;0.202413;;
129;4.0707;1.21045;49.8341;0.203782;;
130;4.07059;1.21043;50.1704;0.20515;;
131;4.07043;1.21045;50.5066;0.206519;;
132;4.07029;1.21043;50.8428;0.207887;;
133;4.04853;1.85192;51.3573;0.20997;;
134;4.04725;1.85193;51.8717;0.212052;;
135;4.04641;1.85193;52.3861;0.214134;;
136;4.04563;1.85193;52.9005;0.216215;;
137;4.04495;1.85193;53.415;0.218296;;
138;4.04435;1.85193;53.9294;0.220376;;
139;4.04377;1.85193;54.4438;0.222456;;
140;4.0432;1.85192;54.9582;0.224536;;
141;4.04266;1.85192;55.4727;0.226616;;
142;4.04215;1.85193;55.9871;0.228695;;
143;4.06319;1.21044;56.3233;0.230061;;
144;4.06383;1.21045;56.6596;0.231428;;
145;4.06408;1.21043;56.9958;0.232794;;
146;4.06418;1.21043;57.332;0.234161;;
147;4.06422;1.21044;57.6682;0.235527;;
148;4.06426;1.21043;58.0045;0.236894;;
149;4.06423;1.21044;58.3407;0.23826;;
150;4.06417;1.21045;58.6769;0.239627;;
151;4.06408;1.21044;59.0132;0.240993;;
152;4.06404;1.21044;59.3494;0.24236;0.0389948;
153;4.05685;1.42427;59.745;0.243965;;
154;4.05641;1.42428;60.1407;0.24557;;
155;4.05608;1.42428;60.5363;0.247174;;
156;4.05577;1.42428;60.9319;0.248779;;
157;4.05551;1.42428;61.3276;0.250384;;
158;4.05526;1.42428;61.7232;0.251988;;
159;4.055;1.42428;62.1188;0.253592;;
160;4.05477;1.42428;62.5145;0.255196;;
161;4.05451;1.42427;62.9101;0.256801;;
162;4.05431;1.42427;63.3057;0.258405;;
163;4.05406;1.42427;63.7014;0.260008;;
164;4.05384;1.42427;64.097;0.261612;;
165;4.05361;1.42428;64.4926;0.263216;;
166;4.05335;1.42428;64.8883;0.26482;;
167;4.05316;1.42429;65.2839;0.266423;;
168;4.05293;1.42429;65.6795;0.268027;;
169;4.05271;1.42428;66.0752;0.26963;;
170;4.05248;1.42428;66.4708;0.271233;;
171;4.05228;1.42428;66.8664;0.272837;;
172;4.05204;1.42427;67.2621;0.27444;;
173;4.05182;1.42427;67.6577;0.276043;;
174;4.05163;1.42426;68.0533;0.277646;;
175;4.05138;1.42425;68.449;0.279249;;
176;4.05119;1.42427;68.8446;0.280851;;
177;4.05097;1.42428;69.2402;0.282454;;
178;4.05077;1.42428;69.6359;0.284057;;
179;4.05055;1.42428;70.0315;0.285659;;
180;4.05035;1.42427;70.4271;0.287262;;
181;4.05015;1.42429;70.8228;0.288864;;
182;4.04993;1.42427;71.2184;0.290466;;
183;4.04975;1.42428;71.614;0.292068;;
184;4.04952;1.42428;72.0096;0.293671;;
185;4.04932;1.42428;72.4053;0.295273;;
186;4.04912;1.42428;72.8009;0.296875;;
187;4.0489;1.42428;73.1965;0.298476;;
188;4.04872;1.42429;73.5922;0.300078;;
189;4.04848;1.42427;73.9878;0.30168;;
190;4.0483;1.42429;74.3835;0.303282;;
191;4.04808;1.42427;74.7791;0.304883;;
192;4.04791;1.42428;75.1747;0.306485;;
193;4.04769;1.42428;75.5703;0.308086;;
194;4.04749;1.42429;75.966;0.309687;;
195;4.04729;1.42429;76.3616;0.311289;;
196;4.04712;1.42428;76.7573;0.31289;;
197;4.04689;1.42428;77.1529;0.314491;;
198;4.04674;1.42428;77.5485;0.316092;;
199;4.04652;1.42428;77.9442;0.317693;;
200;4.04633;1.42428;78.3398;0.319294;;
201;4.04613;1.42429;78.7354;0.320895;;
202;4.04593;1.42428;79.1311;0.322495;;
203;4.04573;1.42428;79.5267;0.324096;;
204;4.04553;1.42429;79.9223;0.325696;;
205;4.04535;1.42428;80.318;0.327297;;
206;4.04516;1.4243;80.7136;0.328897;;
207;4.04496;1.42429;81.1092;0.330498;;
208;4.04477;1.42428;81.5049;0.332098;;
209;4.04459;1.42428;81.9005;0.333698;;
210;4.0444;1.42428;82.2961;0.335298;;
211;4.04419;1.42429;82.6918;0.336898;;
212;4.044;1.42429;83.0874;0.338498;;
213;4.04386;1.42428;83.483;0.340098;;
214;4.04366;1.42429;83.8787;0.341698;;
215;4.04345;1.42428;84.2743;0.343298;;
216;4.04324;1.42428;84.6699;0.344897;;
217;4.0431;1.42429;85.0656;0.346497;;
218;4.04295;1.42429;85.4612;0.348096;;
219;4.04274;1.42429;85.8569;0.349696;;
220;4.04251;1.42428;86.2525;0.351295;;
221;4.04239;1.42428;86.6481;0.352894;;
222;4.04217;1.42428;87.0438;0.354494;;
223;4.04202;1.42428;87.4394;0.356093;;
224;4.04184;1.42428;87.835;0.357692;;
225;4.04166;1.42428;88.2307;0.359291;;
226;4.04147;1.42428;88.6263;0.36089;;
227;4.04132;1.42428;89.0219;0.362489;;
228;4.04109;1.42428;89.4176;0.364088;;
229;4.04094;1.42428;89.8132;0.365686;;
230;4.04074;1.42428;90.2088;0.367285;;
231;4.04056;1.42427;90.6044;0.368884;;
232;4.04039;1.42429;91.0001;0.370482;;
233;4.04022;1.42427;91.3957;0.37208;;
234;4.04005;1.42429;91.7914;0.373679;;
235;4.03987;1.42429;92.187;0.375277;;
236;4.0397;1.42428;92.5826;0.376875;;
237;4.03953;1.42429;92.9783;0.378474;;
238;4.03934;1.42427;93.3739;0.380072;;
239;4.0392;1.42428;93.7695;0.38167;;
240;4.03903;1.4243;94.1652;0.383268;;
241;4.03885;1.42428;94.5608;0.384866;;
242;4.03866;1.42429;94.9564;0.386463;;
243;4.04568;1.21045;95.2927;0.387824;;
244;4.04592;1.21044;95.6289;0.389184;;
245;4.046;1.21045;95.9651;0.390545;;
246;4.04602;1.21044;96.3014;0.391905;;
247;4.04599;1.21045;96.6376;0.393265;;
248;4.04598;1.21046;96.9738;0.394626;;
