6869;4.20239;0.129953;2555.77;10.0768;
6862;4.20239;0.129977;2534.83;9.99864;
6868;4.20237;0.129922;2524.05;9.96294;
6876;4.20235;0.129808;2530.9;9.98487;
6874;4.20215;0.129768;2524.01;9.96142;
6874;4.20217;0.129858;2515.81;9.93258;
6865;4.20209;0.129989;2517.56;9.93705;
6855;4.20218;0.129899;2525.25;9.96467;
6853;4.2022;0.129951;2546.3;10.0366;
6885;4.2022;0.129839;2560.02;10.084;
6874;4.20214;0.129935;2537.82;10.0078;
