0 errors cleared
t=0 V=3.9857 A=0.00905155 W=0.0360768 mAh_cumul=0 Wh_cumul=0 
t=2 V=3.98566 A=0.00904441 W=0.0360479 mAh_cumul=0.00502467 Wh_cumul=2.00266e-05 
t=3 V=3.99947 A=0.388644 W=1.55437 mAh_cumul=0.112981 Wh_cumul=0.000451796 
t=4 V=3.99948 A=0.367159 W=1.46845 mAh_cumul=0.21497 Wh_cumul=0.000859697 
t=5 V=3.99946 A=0.354621 W=1.41829 mAh_cumul=0.313476 Wh_cumul=0.00125367 
t=6 V=3.99947 A=0.34418 W=1.37654 mAh_cumul=0.409081 Wh_cumul=0.00163604 
t=7 V=3.99944 A=0.335777 W=1.34292 mAh_cumul=0.502353 Wh_cumul=0.00200907 
t=8 V=3.99946 A=0.328734 W=1.31476 mAh_cumul=0.593668 Wh_cumul=0.00237428 
t=9 V=3.9995 A=0.322323 W=1.28913 mAh_cumul=0.683202 Wh_cumul=0.00273238 
t=10 V=3.99948 A=0.316186 W=1.26458 mAh_cumul=0.771031 Wh_cumul=0.00308365 
t=11 V=3.99951 A=0.310858 W=1.24328 mAh_cumul=0.857381 Wh_cumul=0.003429 
t=12 V=3.9995 A=0.305288 W=1.221 mAh_cumul=0.942183 Wh_cumul=0.00376817 
t=13 V=3.99948 A=0.299983 W=1.19978 mAh_cumul=1.02551 Wh_cumul=0.00410144 
t=14 V=3.99946 A=0.294907 W=1.17947 mAh_cumul=1.10743 Wh_cumul=0.00442907 
t=15 V=3.99947 A=0.290746 W=1.16283 mAh_cumul=1.18819 Wh_cumul=0.00475208 
t=16 V=3.9995 A=0.286825 W=1.14716 mAh_cumul=1.26787 Wh_cumul=0.00507073 
t=17 V=3.99951 A=0.282677 W=1.13057 mAh_cumul=1.34639 Wh_cumul=0.00538478 
t=18 V=3.99948 A=0.278943 W=1.11563 mAh_cumul=1.42387 Wh_cumul=0.00569468 
t=19 V=3.99947 A=0.275231 W=1.10078 mAh_cumul=1.50033 Wh_cumul=0.00600045 
t=20 V=3.99946 A=0.271392 W=1.08542 mAh_cumul=1.57571 Wh_cumul=0.00630195 
t=21 V=3.99947 A=0.267968 W=1.07173 mAh_cumul=1.65015 Wh_cumul=0.00659966 
t=22 V=3.99946 A=0.265089 W=1.06021 mAh_cumul=1.72378 Wh_cumul=0.00689416 
t=23 V=3.99944 A=0.261796 W=1.04704 mAh_cumul=1.7965 Wh_cumul=0.007185 
