0 errors cleared
t=0 V=3.58453 A=0.00815894 W=0.029246 mAh_cumul=0 Wh_cumul=0 
t=2 V=3.58452 A=0.00816553 W=0.0292695 mAh_cumul=0.00453641 Wh_cumul=1.62608e-05 
t=3 V=3.59849 A=0.500882 W=1.80242 mAh_cumul=0.14367 Wh_cumul=0.000516933 
t=4 V=3.59664 A=0.500507 W=1.80014 mAh_cumul=0.2827 Wh_cumul=0.00101697 
t=5 V=3.59726 A=0.500462 W=1.80029 mAh_cumul=0.421717 Wh_cumul=0.00151705 
t=6 V=3.59775 A=0.500444 W=1.80047 mAh_cumul=0.560729 Wh_cumul=0.00201718 
t=7 V=3.59814 A=0.500431 W=1.80062 mAh_cumul=0.699738 Wh_cumul=0.00251736 
t=8 V=3.59853 A=0.500424 W=1.80079 mAh_cumul=0.838745 Wh_cumul=0.00301758 
t=9 V=3.59883 A=0.492364 W=1.77193 mAh_cumul=0.975513 Wh_cumul=0.00350978 
t=10 V=3.59881 A=0.478298 W=1.7213 mAh_cumul=1.10837 Wh_cumul=0.00398792 
t=11 V=3.59881 A=0.46559 W=1.67557 mAh_cumul=1.2377 Wh_cumul=0.00445336 
t=12 V=3.59881 A=0.453383 W=1.63164 mAh_cumul=1.36364 Wh_cumul=0.00490659 
t=13 V=3.5988 A=0.4437 W=1.59679 mAh_cumul=1.48689 Wh_cumul=0.00535014 
t=14 V=3.59882 A=0.434674 W=1.56431 mAh_cumul=1.60764 Wh_cumul=0.00578467 
t=15 V=3.59886 A=0.425512 W=1.53136 mAh_cumul=1.72583 Wh_cumul=0.00621005 
t=16 V=3.59883 A=0.417857 W=1.5038 mAh_cumul=1.84191 Wh_cumul=0.00662777 
t=17 V=3.59883 A=0.411556 W=1.48112 mAh_cumul=1.95623 Wh_cumul=0.00703919 
t=18 V=3.59886 A=0.404152 W=1.45449 mAh_cumul=2.06849 Wh_cumul=0.00744322 
t=19 V=3.59884 A=0.396605 W=1.42732 mAh_cumul=2.17866 Wh_cumul=0.0078397 
t=20 V=3.59883 A=0.390124 W=1.40399 mAh_cumul=2.28703 Wh_cumul=0.00822969 
t=21 V=3.59886 A=0.384081 W=1.38225 mAh_cumul=2.39372 Wh_cumul=0.00861365 
t=22 V=3.59884 A=0.37686 W=1.35626 mAh_cumul=2.4984 Wh_cumul=0.00899039 
t=23 V=3.59883 A=0.37051 W=1.3334 mAh_cumul=2.60132 Wh_cumul=0.00936078 
t=24 V=3.59885 A=0.365251 W=1.31448 mAh_cumul=2.70278 Wh_cumul=0.00972591 
t=25 V=3.59883 A=0.359876 W=1.29513 mAh_cumul=2.80274 Wh_cumul=0.0100857 
t=26 V=3.59884 A=0.35522 W=1.27838 mAh_cumul=2.90142 Wh_cumul=0.0104408 
t=27 V=3.59886 A=0.349805 W=1.2589 mAh_cumul=2.99858 Wh_cumul=0.0107905 
t=28 V=3.59885 A=0.34559 W=1.24373 mAh_cumul=3.09458 Wh_cumul=0.011136 
t=29 V=3.59884 A=0.341328 W=1.22838 mAh_cumul=3.18939 Wh_cumul=0.0114772 
t=30 V=3.59886 A=0.337746 W=1.2155 mAh_cumul=3.28321 Wh_cumul=0.0118148 
t=31 V=3.59884 A=0.333233 W=1.19925 mAh_cumul=3.37578 Wh_cumul=0.0121479 
t=32 V=3.59883 A=0.32911 W=1.18441 mAh_cumul=3.4672 Wh_cumul=0.0124769 
t=33 V=3.59883 A=0.325411 W=1.1711 mAh_cumul=3.55759 Wh_cumul=0.0128022 
t=34 V=3.59882 A=0.320993 W=1.1552 mAh_cumul=3.64675 Wh_cumul=0.0131231 
t=35 V=3.59885 A=0.317655 W=1.14319 mAh_cumul=3.73499 Wh_cumul=0.0134407 
t=36 V=3.59882 A=0.314284 W=1.13105 mAh_cumul=3.82229 Wh_cumul=0.0137549 
t=37 V=3.59882 A=0.310782 W=1.11845 mAh_cumul=3.90862 Wh_cumul=0.0140655 
t=38 V=3.5988 A=0.307993 W=1.10841 mAh_cumul=3.99417 Wh_cumul=0.0143734 
t=39 V=3.59885 A=0.305467 W=1.09933 mAh_cumul=4.07903 Wh_cumul=0.0146788 
t=40 V=3.59884 A=0.303061 W=1.09067 mAh_cumul=4.16321 Wh_cumul=0.0149818 
t=41 V=3.5988 A=0.299242 W=1.07691 mAh_cumul=4.24633 Wh_cumul=0.0152809 
t=42 V=3.59883 A=0.295713 W=1.06422 mAh_cumul=4.32847 Wh_cumul=0.0155765 
t=43 V=3.59881 A=0.292848 W=1.0539 mAh_cumul=4.40982 Wh_cumul=0.0158693 
t=44 V=3.59883 A=0.289714 W=1.04263 mAh_cumul=4.4903 Wh_cumul=0.0161589 
t=45 V=3.59881 A=0.287031 W=1.03297 mAh_cumul=4.57003 Wh_cumul=0.0164458 
t=46 V=3.59881 A=0.285247 W=1.02655 mAh_cumul=4.64926 Wh_cumul=0.016731 
t=47 V=3.59882 A=0.283059 W=1.01868 mAh_cumul=4.72789 Wh_cumul=0.017014 
t=48 V=3.59882 A=0.280841 W=1.0107 mAh_cumul=4.8059 Wh_cumul=0.0172947 
t=49 V=3.59881 A=0.278713 W=1.00304 mAh_cumul=4.88332 Wh_cumul=0.0175733 
t=50 V=3.59881 A=0.276252 W=0.994178 mAh_cumul=4.96006 Wh_cumul=0.0178495 
t=51 V=3.59882 A=0.273851 W=0.98554 mAh_cumul=5.03613 Wh_cumul=0.0181232 
t=52 V=3.59881 A=0.270839 W=0.974698 mAh_cumul=5.11136 Wh_cumul=0.018394 
t=53 V=3.59881 A=0.268872 W=0.967619 mAh_cumul=5.18605 Wh_cumul=0.0186628 
t=54 V=3.59879 A=0.266407 W=0.958743 mAh_cumul=5.26005 Wh_cumul=0.0189291 
t=55 V=3.59878 A=0.264295 W=0.95114 mAh_cumul=5.33347 Wh_cumul=0.0191933 
t=56 V=3.59882 A=0.262238 W=0.943747 mAh_cumul=5.40631 Wh_cumul=0.0194555 
t=57 V=3.59883 A=0.261295 W=0.940356 mAh_cumul=5.47889 Wh_cumul=0.0197167 
t=58 V=3.59882 A=0.258553 W=0.930486 mAh_cumul=5.55071 Wh_cumul=0.0199751 
t=59 V=3.59881 A=0.257499 W=0.92669 mAh_cumul=5.62224 Wh_cumul=0.0202325 
t=60 V=3.59882 A=0.256114 W=0.921708 mAh_cumul=5.69338 Wh_cumul=0.0204886 
t=61 V=3.59883 A=0.254017 W=0.914164 mAh_cumul=5.76394 Wh_cumul=0.0207425 
t=62 V=3.59882 A=0.251069 W=0.903552 mAh_cumul=5.83368 Wh_cumul=0.0209935 
t=63 V=3.59881 A=0.249334 W=0.897306 mAh_cumul=5.90294 Wh_cumul=0.0212427 
t=64 V=3.59878 A=0.246844 W=0.888337 mAh_cumul=5.97151 Wh_cumul=0.0214895 
t=65 V=3.59881 A=0.246699 W=0.887823 mAh_cumul=6.04004 Wh_cumul=0.0217361 
t=66 V=3.59883 A=0.245407 W=0.883178 mAh_cumul=6.10821 Wh_cumul=0.0219815 
t=67 V=3.59885 A=0.245062 W=0.881941 mAh_cumul=6.17628 Wh_cumul=0.0222264 
t=68 V=3.59887 A=0.244189 W=0.878804 mAh_cumul=6.24411 Wh_cumul=0.0224706 
t=69 V=3.59887 A=0.242182 W=0.871582 mAh_cumul=6.31138 Wh_cumul=0.0227127 
t=70 V=3.59885 A=0.241144 W=0.867841 mAh_cumul=6.37837 Wh_cumul=0.0229537 
t=71 V=3.59885 A=0.238817 W=0.859467 mAh_cumul=6.44471 Wh_cumul=0.0231925 
t=72 V=3.59888 A=0.236894 W=0.852553 mAh_cumul=6.51051 Wh_cumul=0.0234293 
t=73 V=3.59885 A=0.2358 W=0.848609 mAh_cumul=6.57601 Wh_cumul=0.023665 
t=74 V=3.59888 A=0.234129 W=0.842602 mAh_cumul=6.64105 Wh_cumul=0.0238991 
t=75 V=3.59886 A=0.23212 W=0.835367 mAh_cumul=6.70552 Wh_cumul=0.0241311 
t=76 V=3.59886 A=0.230316 W=0.828875 mAh_cumul=6.7695 Wh_cumul=0.0243614 
t=77 V=3.59883 A=0.227641 W=0.819241 mAh_cumul=6.83273 Wh_cumul=0.0245889 
t=78 V=3.59884 A=0.225925 W=0.813068 mAh_cumul=6.89549 Wh_cumul=0.0248148 
t=79 V=3.59879 A=0.224103 W=0.8065 mAh_cumul=6.95774 Wh_cumul=0.0250388 
t=80 V=3.59883 A=0.223195 W=0.803241 mAh_cumul=7.01974 Wh_cumul=0.0252619 
t=81 V=3.59881 A=0.221762 W=0.798079 mAh_cumul=7.08134 Wh_cumul=0.0254836 
t=82 V=3.5988 A=0.220574 W=0.793802 mAh_cumul=7.14261 Wh_cumul=0.0257041 
t=83 V=3.59883 A=0.219387 W=0.789537 mAh_cumul=7.20355 Wh_cumul=0.0259234 
t=84 V=3.59882 A=0.218003 W=0.784554 mAh_cumul=7.26411 Wh_cumul=0.0261414 
t=85 V=3.59882 A=0.216725 W=0.779954 mAh_cumul=7.32431 Wh_cumul=0.026358 
t=86 V=3.5988 A=0.216495 W=0.779122 mAh_cumul=7.38445 Wh_cumul=0.0265744 
t=87 V=3.59881 A=0.21495 W=0.773564 mAh_cumul=7.44416 Wh_cumul=0.0267893 
t=88 V=3.59882 A=0.213892 W=0.769759 mAh_cumul=7.50357 Wh_cumul=0.0270031 
t=89 V=3.5988 A=0.211962 W=0.762809 mAh_cumul=7.56245 Wh_cumul=0.027215 
t=90 V=3.59881 A=0.210905 W=0.759007 mAh_cumul=7.62103 Wh_cumul=0.0274259 
t=91 V=3.5988 A=0.209888 W=0.755345 mAh_cumul=7.67933 Wh_cumul=0.0276357 
t=92 V=3.59883 A=0.209121 W=0.752591 mAh_cumul=7.73742 Wh_cumul=0.0278447 
t=93 V=3.59881 A=0.208088 W=0.748869 mAh_cumul=7.79523 Wh_cumul=0.0280528 
t=94 V=3.59879 A=0.206272 W=0.74233 mAh_cumul=7.85252 Wh_cumul=0.028259 
t=95 V=3.59877 A=0.205328 W=0.738928 mAh_cumul=7.90956 Wh_cumul=0.0284642 
t=96 V=3.59881 A=0.20506 W=0.737972 mAh_cumul=7.96652 Wh_cumul=0.0286692 
t=97 V=3.5988 A=0.203941 W=0.733943 mAh_cumul=8.02317 Wh_cumul=0.0288731 
t=98 V=3.5988 A=0.20285 W=0.730017 mAh_cumul=8.07952 Wh_cumul=0.0290759 
t=99 V=3.59879 A=0.201752 W=0.726063 mAh_cumul=8.13556 Wh_cumul=0.0292775 
t=100 V=3.59882 A=0.200888 W=0.72296 mAh_cumul=8.19136 Wh_cumul=0.0294784 
t=101 V=3.59883 A=0.198779 W=0.715372 mAh_cumul=8.24658 Wh_cumul=0.0296771 
t=102 V=3.59879 A=0.197541 W=0.710909 mAh_cumul=8.30145 Wh_cumul=0.0298746 
t=103 V=3.59878 A=0.196877 W=0.708517 mAh_cumul=8.35614 Wh_cumul=0.0300714 
t=104 V=3.59882 A=0.195369 W=0.703098 mAh_cumul=8.41041 Wh_cumul=0.0302667 
t=105 V=3.5988 A=0.194965 W=0.70164 mAh_cumul=8.46457 Wh_cumul=0.0304616 
t=106 V=3.59882 A=0.193835 W=0.697577 mAh_cumul=8.51841 Wh_cumul=0.0306553 
t=107 V=3.59878 A=0.192645 W=0.693287 mAh_cumul=8.57192 Wh_cumul=0.0308479 
t=108 V=3.59879 A=0.191618 W=0.689593 mAh_cumul=8.62515 Wh_cumul=0.0310395 
t=109 V=3.59879 A=0.190394 W=0.685188 mAh_cumul=8.67804 Wh_cumul=0.0312298 
t=110 V=3.59879 A=0.189676 W=0.682604 mAh_cumul=8.73072 Wh_cumul=0.0314194 
t=111 V=3.59877 A=0.188924 W=0.679894 mAh_cumul=8.7832 Wh_cumul=0.0316083 
t=112 V=3.59876 A=0.18802 W=0.676639 mAh_cumul=8.83543 Wh_cumul=0.0317962 
t=113 V=3.59874 A=0.187062 W=0.673188 mAh_cumul=8.88739 Wh_cumul=0.0319832 
t=114 V=3.59878 A=0.186515 W=0.671226 mAh_cumul=8.9392 Wh_cumul=0.0321697 
t=115 V=3.59878 A=0.185728 W=0.668394 mAh_cumul=8.99079 Wh_cumul=0.0323553 
t=116 V=3.59879 A=0.184601 W=0.66434 mAh_cumul=9.04207 Wh_cumul=0.0325399 
t=117 V=3.5988 A=0.184057 W=0.662384 mAh_cumul=9.0932 Wh_cumul=0.0327239 
t=118 V=3.59876 A=0.182914 W=0.658264 mAh_cumul=9.14401 Wh_cumul=0.0329067 
