0 errors cleared
t=0 V=4.1844 A=0.00953355 W=0.0398922 mAh_cumul=0 Wh_cumul=0 
t=1 V=4.18441 A=0.0095462 W=0.0399452 mAh_cumul=0.00265172 Wh_cumul=1.10959e-05 
t=2 V=4.2008 A=0.52087 W=2.18807 mAh_cumul=0.147338 Wh_cumul=0.000618893 
t=3 V=4.1996 A=0.520542 W=2.18607 mAh_cumul=0.291933 Wh_cumul=0.00122613 
t=4 V=4.20029 A=0.520486 W=2.18619 mAh_cumul=0.436512 Wh_cumul=0.00183341 
t=5 V=4.20089 A=0.52046 W=2.1864 mAh_cumul=0.581085 Wh_cumul=0.00244074 
t=6 V=4.20147 A=0.520454 W=2.18667 mAh_cumul=0.725655 Wh_cumul=0.00304815 
t=7 V=4.20203 A=0.516512 W=2.1704 mAh_cumul=0.869131 Wh_cumul=0.00365104 
t=8 V=4.20209 A=0.496919 W=2.0881 mAh_cumul=1.00716 Wh_cumul=0.00423107 
t=9 V=4.20205 A=0.481538 W=2.02345 mAh_cumul=1.14092 Wh_cumul=0.00479314 
t=10 V=4.2021 A=0.466009 W=1.95822 mAh_cumul=1.27037 Wh_cumul=0.00533708 
t=11 V=4.20208 A=0.452821 W=1.90279 mAh_cumul=1.39615 Wh_cumul=0.00586564 
t=12 V=4.20207 A=0.441134 W=1.85368 mAh_cumul=1.51869 Wh_cumul=0.00638055 
t=13 V=4.20204 A=0.429599 W=1.80519 mAh_cumul=1.63803 Wh_cumul=0.00688199 
t=14 V=4.20205 A=0.419992 W=1.76483 mAh_cumul=1.75469 Wh_cumul=0.00737222 
t=15 V=4.20203 A=0.411781 W=1.73032 mAh_cumul=1.86907 Wh_cumul=0.00785286 
t=16 V=4.20202 A=0.402384 W=1.69083 mAh_cumul=1.98085 Wh_cumul=0.00832254 
t=17 V=4.20206 A=0.394332 W=1.65701 mAh_cumul=2.09038 Wh_cumul=0.00878282 
t=18 V=4.20205 A=0.38684 W=1.62552 mAh_cumul=2.19784 Wh_cumul=0.00923435 
t=19 V=4.20206 A=0.380004 W=1.5968 mAh_cumul=2.3034 Wh_cumul=0.00967791 
t=20 V=4.20208 A=0.373146 W=1.56799 mAh_cumul=2.40705 Wh_cumul=0.0101135 
t=21 V=4.20211 A=0.366772 W=1.54122 mAh_cumul=2.50893 Wh_cumul=0.0105416 
t=22 V=4.20209 A=0.360685 W=1.51563 mAh_cumul=2.60912 Wh_cumul=0.0109626 
t=23 V=4.20207 A=0.354225 W=1.48848 mAh_cumul=2.70751 Wh_cumul=0.011376 
t=24 V=4.20206 A=0.348489 W=1.46437 mAh_cumul=2.80432 Wh_cumul=0.0117828 
t=25 V=4.20204 A=0.342309 W=1.4384 mAh_cumul=2.8994 Wh_cumul=0.0121824 
