0 errors cleared
t=0 V=4.16602 A=0.00947521 W=0.0394739 mAh_cumul=0 Wh_cumul=0 
t=2 V=4.16599 A=0.00947885 W=0.0394888 mAh_cumul=0.00526603 Wh_cumul=2.19382e-05 
t=3 V=4.20221 A=0.521362 W=2.19087 mAh_cumul=0.150089 Wh_cumul=0.000630514 
t=4 V=4.19948 A=0.520544 W=2.18601 mAh_cumul=0.294684 Wh_cumul=0.00123774 
t=5 V=4.20009 A=0.520501 W=2.18615 mAh_cumul=0.439268 Wh_cumul=0.001845 
t=6 V=4.2006 A=0.520456 W=2.18623 mAh_cumul=0.583839 Wh_cumul=0.00245229 
t=7 V=4.20113 A=0.520458 W=2.18651 mAh_cumul=0.728411 Wh_cumul=0.00305965 
t=8 V=4.20157 A=0.52045 W=2.18671 mAh_cumul=0.87298 Wh_cumul=0.00366707 
t=9 V=4.20198 A=0.520439 W=2.18687 mAh_cumul=1.01755 Wh_cumul=0.00427454 
t=10 V=4.20225 A=0.515022 W=2.16425 mAh_cumul=1.16061 Wh_cumul=0.00487572 
t=11 V=4.20221 A=0.50853 W=2.13695 mAh_cumul=1.30187 Wh_cumul=0.00546932 
t=12 V=4.20224 A=0.502767 W=2.11275 mAh_cumul=1.44152 Wh_cumul=0.00605619 
t=13 V=4.20221 A=0.497627 W=2.09113 mAh_cumul=1.57975 Wh_cumul=0.00663706 
t=14 V=4.20224 A=0.492361 W=2.06902 mAh_cumul=1.71652 Wh_cumul=0.00721179 
t=15 V=4.20225 A=0.48699 W=2.04645 mAh_cumul=1.8518 Wh_cumul=0.00778025 
t=16 V=4.2022 A=0.482036 W=2.02561 mAh_cumul=1.98569 Wh_cumul=0.00834292 
t=17 V=4.20222 A=0.477297 W=2.00571 mAh_cumul=2.11828 Wh_cumul=0.00890006 
t=18 V=4.2022 A=0.473038 W=1.9878 mAh_cumul=2.24968 Wh_cumul=0.00945222 
t=19 V=4.20219 A=0.468717 W=1.96964 mAh_cumul=2.37988 Wh_cumul=0.00999935 
t=20 V=4.20221 A=0.464646 W=1.95254 mAh_cumul=2.50894 Wh_cumul=0.0105417 
t=21 V=4.2022 A=0.460829 W=1.9365 mAh_cumul=2.63695 Wh_cumul=0.0110796 
t=22 V=4.20221 A=0.456675 W=1.91904 mAh_cumul=2.76381 Wh_cumul=0.0116127 
t=23 V=4.20219 A=0.453059 W=1.90384 mAh_cumul=2.88966 Wh_cumul=0.0121415 
t=24 V=4.20222 A=0.449841 W=1.89033 mAh_cumul=3.01461 Wh_cumul=0.0126666 
t=25 V=4.20224 A=0.446502 W=1.87631 mAh_cumul=3.13864 Wh_cumul=0.0131878 
t=26 V=4.20225 A=0.443186 W=1.86238 mAh_cumul=3.26175 Wh_cumul=0.0137052 
t=27 V=4.20221 A=0.440004 W=1.84899 mAh_cumul=3.38397 Wh_cumul=0.0142188 
t=28 V=4.20221 A=0.436578 W=1.83459 mAh_cumul=3.50524 Wh_cumul=0.0147284 
t=29 V=4.20222 A=0.433793 W=1.82289 mAh_cumul=3.62574 Wh_cumul=0.0152347 
t=30 V=4.20222 A=0.431144 W=1.81176 mAh_cumul=3.7455 Wh_cumul=0.015738 
t=31 V=4.20221 A=0.428263 W=1.79965 mAh_cumul=3.86446 Wh_cumul=0.0162379 
t=32 V=4.20224 A=0.425413 W=1.78769 mAh_cumul=3.98263 Wh_cumul=0.0167345 
t=33 V=4.2022 A=0.422844 W=1.77688 mAh_cumul=4.10009 Wh_cumul=0.0172281 
t=34 V=4.2022 A=0.420017 W=1.765 mAh_cumul=4.21676 Wh_cumul=0.0177183 
t=35 V=4.20226 A=0.417687 W=1.75523 mAh_cumul=4.33279 Wh_cumul=0.0182059 
t=36 V=4.2022 A=0.4151 W=1.74433 mAh_cumul=4.44809 Wh_cumul=0.0186904 
t=37 V=4.20223 A=0.412507 W=1.73345 mAh_cumul=4.56268 Wh_cumul=0.019172 
t=38 V=4.20222 A=0.410082 W=1.72325 mAh_cumul=4.67659 Wh_cumul=0.0196506 
t=39 V=4.20221 A=0.40755 W=1.71261 mAh_cumul=4.7898 Wh_cumul=0.0201264 
t=40 V=4.20223 A=0.405298 W=1.70316 mAh_cumul=4.90238 Wh_cumul=0.0205995 
t=41 V=4.2022 A=0.40308 W=1.69382 mAh_cumul=5.01435 Wh_cumul=0.02107 
t=42 V=4.20218 A=0.400753 W=1.68404 mAh_cumul=5.12567 Wh_cumul=0.0215378 
t=43 V=4.20219 A=0.398662 W=1.67525 mAh_cumul=5.23641 Wh_cumul=0.0220031 
t=44 V=4.2022 A=0.396659 W=1.66684 mAh_cumul=5.34659 Wh_cumul=0.0224661 
t=45 V=4.20221 A=0.394669 W=1.65848 mAh_cumul=5.45622 Wh_cumul=0.0229268 
t=46 V=4.20218 A=0.392458 W=1.64918 mAh_cumul=5.56524 Wh_cumul=0.0233849 
t=47 V=4.2022 A=0.390295 W=1.6401 mAh_cumul=5.67365 Wh_cumul=0.0238405 
t=48 V=4.20218 A=0.388496 W=1.63253 mAh_cumul=5.78157 Wh_cumul=0.024294 
t=49 V=4.20222 A=0.386365 W=1.62359 mAh_cumul=5.88889 Wh_cumul=0.024745 
t=50 V=4.20218 A=0.384389 W=1.61527 mAh_cumul=5.99567 Wh_cumul=0.0251937 
t=51 V=4.20217 A=0.382394 W=1.60688 mAh_cumul=6.10189 Wh_cumul=0.02564 
t=52 V=4.20217 A=0.380617 W=1.59942 mAh_cumul=6.20761 Wh_cumul=0.0260843 
t=53 V=4.20217 A=0.378997 W=1.59261 mAh_cumul=6.31289 Wh_cumul=0.0265267 
t=54 V=4.2022 A=0.377687 W=1.58712 mAh_cumul=6.4178 Wh_cumul=0.0269676 
t=55 V=4.20221 A=0.375976 W=1.57993 mAh_cumul=6.52224 Wh_cumul=0.0274064 
t=56 V=4.20223 A=0.374446 W=1.57351 mAh_cumul=6.62625 Wh_cumul=0.0278435 
t=57 V=4.20225 A=0.372734 W=1.56632 mAh_cumul=6.72979 Wh_cumul=0.0282786 
t=58 V=4.20223 A=0.370988 W=1.55898 mAh_cumul=6.83284 Wh_cumul=0.0287116 
